2026-04-02 14:32:14.055 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51354)
2026-04-02 14:32:33.500 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51373)
2026-04-02 14:32:34.318 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51374)
2026-04-02 14:32:35.370 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51375)
2026-04-02 14:32:35.627 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:32:35.722 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51377)
2026-04-02 14:32:36.423 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51379)
2026-04-02 14:32:36.435 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:32:37.476 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51381)
2026-04-02 14:32:37.943 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51382)
2026-04-02 14:32:38.529 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51383)
2026-04-02 14:32:39.582 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51384)
2026-04-02 14:32:40.166 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51385)
2026-04-02 14:32:40.633 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51386)
2026-04-02 14:32:41.687 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51387)
2026-04-02 14:32:42.388 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51388)
2026-04-02 14:32:42.705 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:32:42.739 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51390)
2026-04-02 14:32:42.806 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:32:43.020 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:32:43.021 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:32:43.021 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:32:43.022 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:32:43.023 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:32:43.023 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:32:43.791 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51398)
2026-04-02 14:32:43.980 | ERROR    | client_handler:handle_client:221 - Connection timed out for ('127.0.0.1', 51354)
2026-04-02 14:32:43.980 | INFO     | client_handler:handle_client:225 - Connection closed for ('127.0.0.1', 51354)
2026-04-02 14:32:43.980 | ERROR    | client_handler:handle_client:221 - Connection timed out for ('127.0.0.1', 51355)
2026-04-02 14:32:43.980 | INFO     | client_handler:handle_client:225 - Connection closed for ('127.0.0.1', 51355)
2026-04-02 14:32:43.980 | ERROR    | client_handler:handle_client:221 - Connection timed out for ('127.0.0.1', 51356)
2026-04-02 14:32:43.980 | INFO     | client_handler:handle_client:225 - Connection closed for ('127.0.0.1', 51356)
2026-04-02 14:32:43.980 | ERROR    | client_handler:handle_client:221 - Connection timed out for ('127.0.0.1', 51357)
2026-04-02 14:32:43.980 | INFO     | client_handler:handle_client:225 - Connection closed for ('127.0.0.1', 51357)
2026-04-02 14:32:43.980 | ERROR    | client_handler:handle_client:221 - Connection timed out for ('127.0.0.1', 51358)
2026-04-02 14:32:43.981 | INFO     | client_handler:handle_client:225 - Connection closed for ('127.0.0.1', 51358)
2026-04-02 14:32:44.610 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51399)
2026-04-02 14:32:44.845 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51400)
2026-04-02 14:32:45.898 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51401)
2026-04-02 14:32:46.832 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51402)
2026-04-02 14:32:46.950 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51403)
2026-04-02 14:32:48.002 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51404)
2026-04-02 14:32:49.055 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51406)
2026-04-02 14:32:49.056 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51407)
2026-04-02 14:32:50.388 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51408)
2026-04-02 14:32:51.055 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51409)
2026-04-02 14:32:51.722 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51410)
2026-04-02 14:32:51.780 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:32:51.782 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:32:53.056 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51413)
2026-04-02 14:32:53.056 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51414)
2026-04-02 14:32:54.389 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51415)
2026-04-02 14:32:55.054 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51416)
2026-04-02 14:32:55.721 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51417)
2026-04-02 14:32:57.054 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51418)
2026-04-02 14:32:57.055 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51419)
2026-04-02 14:32:58.388 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51420)
2026-04-02 14:32:59.055 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51421)
2026-04-02 14:32:59.483 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:32:59.483 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:32:59.484 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:32:59.486 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:32:59.486 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:32:59.486 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:32:59.486 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:32:59.487 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:32:59.722 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51430)
2026-04-02 14:33:01.054 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51431)
2026-04-02 14:33:01.055 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51432)
2026-04-02 14:33:02.389 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51433)
2026-04-02 14:33:03.055 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51434)
2026-04-02 14:33:03.722 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51435)
2026-04-02 14:33:05.055 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51436)
2026-04-02 14:33:05.055 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51437)
2026-04-02 14:33:06.389 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51438)
2026-04-02 14:33:06.579 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:33:06.647 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:33:06.647 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:33:06.647 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:33:06.648 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:33:06.651 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:33:06.651 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:33:06.652 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:33:07.055 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51447)
2026-04-02 14:33:07.722 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51448)
2026-04-02 14:33:08.364 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:33:08.365 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:33:08.367 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:33:08.367 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:33:08.368 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:33:08.387 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:33:08.389 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:33:08.390 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:33:08.404 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:33:08.404 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:33:08.405 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:33:08.405 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:33:08.405 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:33:08.449 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:33:08.575 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:33:09.054 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51465)
2026-04-02 14:33:09.055 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51464)
2026-04-02 14:33:10.389 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51466)
2026-04-02 14:33:11.055 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51467)
2026-04-02 14:33:11.721 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51468)
2026-04-02 14:33:13.055 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51470)
2026-04-02 14:33:13.056 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51469)
2026-04-02 14:33:14.372 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:33:14.377 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:33:14.377 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:33:14.378 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:33:14.378 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:33:14.381 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:33:14.382 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:33:14.383 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:33:14.383 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:33:14.384 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:33:14.389 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51481)
2026-04-02 14:33:15.055 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51482)
2026-04-02 14:33:15.722 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51483)
2026-04-02 14:33:17.055 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51485)
2026-04-02 14:33:17.056 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51484)
2026-04-02 14:33:18.388 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51486)
2026-04-02 14:33:19.055 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51487)
2026-04-02 14:33:19.721 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51488)
2026-04-02 14:33:21.054 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51489)
2026-04-02 14:33:21.054 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51490)
2026-04-02 14:33:21.610 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:33:22.388 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51492)
2026-04-02 14:33:23.055 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51493)
2026-04-02 14:33:23.721 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51494)
2026-04-02 14:33:25.056 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51495)
2026-04-02 14:33:25.056 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51496)
2026-04-02 14:33:26.388 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51497)
2026-04-02 14:33:27.055 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51498)
2026-04-02 14:33:27.279 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:33:27.280 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:33:27.722 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51501)
2026-04-02 14:33:29.055 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51502)
2026-04-02 14:33:29.055 | INFO     | client_handler:handle_client:211 - Start serving ('127.0.0.1', 51503)
2026-04-02 14:33:31.136 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:33:31.136 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:33:41.094 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:33:41.095 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:33:41.095 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:33:41.096 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:33:41.096 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:33:41.097 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:33:41.098 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:33:47.237 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:33:47.237 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:33:47.238 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:33:47.238 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:33:47.239 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:33:47.239 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:33:47.240 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:33:47.240 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:33:47.241 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:33:47.243 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:33:47.244 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:33:47.244 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:33:47.245 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:33:47.247 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:33:47.247 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:33:47.248 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:33:47.249 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:33:47.249 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:33:47.250 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:33:47.251 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:33:47.251 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:33:47.252 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:33:47.252 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:33:52.910 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:33:52.910 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:33:52.911 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:33:52.911 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9001
2026-04-02 14:33:52.911 | INFO     | upstream_pool:_try_acquire:106 - Created new upstream connection to 127.0.0.1:9002
2026-04-02 14:34:04.397 | ERROR    | client_handler:handle_client:221 - Connection timed out for ('127.0.0.1', 51503)
2026-04-02 14:34:04.397 | INFO     | client_handler:handle_client:225 - Connection closed for ('127.0.0.1', 51503)
2026-04-02 14:34:04.700 | ERROR    | client_handler:handle_client:221 - Connection timed out for ('127.0.0.1', 51502)
2026-04-02 14:34:04.700 | INFO     | client_handler:handle_client:225 - Connection closed for ('127.0.0.1', 51502)
2026-04-02 14:34:04.801 | ERROR    | client_handler:handle_client:221 - Connection timed out for ('127.0.0.1', 51501)
2026-04-02 14:34:04.801 | INFO     | client_handler:handle_client:225 - Connection closed for ('127.0.0.1', 51501)
2026-04-02 14:34:05.159 | ERROR    | client_handler:handle_client:221 - Connection timed out for ('127.0.0.1', 51497)
2026-04-02 14:34:05.159 | INFO     | client_handler:handle_client:225 - Connection closed for ('127.0.0.1', 51497)
2026-04-02 14:34:05.362 | ERROR    | client_handler:handle_client:221 - Connection timed out for ('127.0.0.1', 51498)
2026-04-02 14:34:05.362 | INFO     | client_handler:handle_client:225 - Connection closed for ('127.0.0.1', 51498)
2026-04-02 14:34:05.564 | ERROR    | client_handler:handle_client:221 - Connection timed out for ('127.0.0.1', 51495)
2026-04-02 14:34:05.564 | INFO     | client_handler:handle_client:225 - Connection closed for ('127.0.0.1', 51495)
2026-04-02 14:34:06.027 | ERROR    | client_handler:handle_client:221 - Connection timed out for ('127.0.0.1', 51496)
2026-04-02 14:34:06.027 | INFO     | client_handler:handle_client:225 - Connection closed for ('127.0.0.1', 51496)
2026-04-02 14:34:06.027 | ERROR    | client_handler:handle_client:221 - Connection timed out for ('127.0.0.1', 51494)
2026-04-02 14:34:06.028 | INFO     | client_handler:handle_client:225 - Connection closed for ('127.0.0.1', 51494)
2026-04-02 14:34:06.420 | ERROR    | client_handler:handle_client:221 - Connection timed out for ('127.0.0.1', 51492)
2026-04-02 14:34:06.420 | INFO     | client_handler:handle_client:225 - Connection closed for ('127.0.0.1', 51492)
2026-04-02 14:34:06.622 | ERROR    | client_handler:handle_client:221 - Connection timed out for ('127.0.0.1', 51493)
2026-04-02 14:34:06.622 | INFO     | client_handler:handle_client:225 - Connection closed for ('127.0.0.1', 51493)
2026-04-02 14:34:06.781 | ERROR    | client_handler:handle_client:221 - Connection timed out for ('127.0.0.1', 51489)
2026-04-02 14:34:06.782 | INFO     | client_handler:handle_client:225 - Connection closed for ('127.0.0.1', 51489)
2026-04-02 14:34:07.193 | ERROR    | client_handler:handle_client:221 - Connection timed out for ('127.0.0.1', 51488)
2026-04-02 14:34:07.193 | INFO     | client_handler:handle_client:225 - Connection closed for ('127.0.0.1', 51488)
2026-04-02 14:34:07.332 | ERROR    | client_handler:handle_client:221 - Connection timed out for ('127.0.0.1', 51490)
2026-04-02 14:34:07.332 | INFO     | client_handler:handle_client:225 - Connection closed for ('127.0.0.1', 51490)
2026-04-02 14:34:07.598 | ERROR    | client_handler:handle_client:221 - Connection timed out for ('127.0.0.1', 51486)
2026-04-02 14:34:07.598 | INFO     | client_handler:handle_client:225 - Connection closed for ('127.0.0.1', 51486)
2026-04-02 14:34:07.982 | ERROR    | client_handler:handle_client:221 - Connection timed out for ('127.0.0.1', 51485)
2026-04-02 14:34:07.982 | INFO     | client_handler:handle_client:225 - Connection closed for ('127.0.0.1', 51485)
2026-04-02 14:34:08.029 | ERROR    | client_handler:handle_client:221 - Connection timed out for ('127.0.0.1', 51487)
2026-04-02 14:34:08.029 | INFO     | client_handler:handle_client:225 - Connection closed for ('127.0.0.1', 51487)
2026-04-02 14:34:08.366 | ERROR    | client_handler:handle_client:221 - Connection timed out for ('127.0.0.1', 51483)
2026-04-02 14:34:08.366 | INFO     | client_handler:handle_client:225 - Connection closed for ('127.0.0.1', 51483)
2026-04-02 14:34:08.612 | ERROR    | client_handler:handle_client:221 - Connection timed out for ('127.0.0.1', 51484)
2026-04-02 14:34:08.612 | INFO     | client_handler:handle_client:225 - Connection closed for ('127.0.0.1', 51484)
2026-04-02 14:34:08.865 | ERROR    | client_handler:handle_client:221 - Connection timed out for ('127.0.0.1', 51481)
2026-04-02 14:34:08.865 | INFO     | client_handler:handle_client:225 - Connection closed for ('127.0.0.1', 51481)
2026-04-02 14:34:09.254 | ERROR    | client_handler:handle_client:221 - Connection timed out for ('127.0.0.1', 51469)
2026-04-02 14:34:09.254 | INFO     | client_handler:handle_client:225 - Connection closed for ('127.0.0.1', 51469)
2026-04-02 14:34:09.331 | ERROR    | client_handler:handle_client:221 - Connection timed out for ('127.0.0.1', 51482)
2026-04-02 14:34:09.331 | INFO     | client_handler:handle_client:225 - Connection closed for ('127.0.0.1', 51482)
2026-04-02 14:34:09.332 | ERROR    | client_handler:handle_client:223 - Proxy error for ('127.0.0.1', 51406): [WinError 64] Указанное сетевое имя более недоступно
Traceback (most recent call last):

  File "C:\Python312\Lib\asyncio\windows_events.py", line 462, in finish_socket_func
    return ov.getresult()
           │  └ <method 'getresult' of '_overlapped.Overlapped' objects>
           └ <_overlapped.Overlapped object at 0x000001D8AE270DB0>

OSError: [WinError 64] Указанное сетевое имя более недоступно


During handling of the above exception, another exception occurred:


Traceback (most recent call last):

  File "<frozen runpy>", line 198, in _run_module_as_main
  File "<frozen runpy>", line 88, in _run_code

  File "C:\Users\User9\OneDrive\Рабочий стол\async\proxy\main.py", line 19, in <module>
    asyncio.run(
    │       └ <function run at 0x000001D8AD0E8A40>
    └ <module 'asyncio' from 'C:\\Python312\\Lib\\asyncio\\__init__.py'>

  File "C:\Python312\Lib\asyncio\runners.py", line 194, in run
    return runner.run(main)
           │      │   └ <coroutine object ProxyServer.run_server at 0x000001D8AE100040>
           │      └ <function Runner.run at 0x000001D8AD17C2C0>
           └ <asyncio.runners.Runner object at 0x000001D8AD88D760>
  File "C:\Python312\Lib\asyncio\runners.py", line 118, in run
    return self._loop.run_until_complete(task)
